 2.87344  2.87923 2.42012e-10 0.0 0.0 2.42012e-10
 2.87923  2.88504 2.53478e-10 0.0 0.0 2.53478e-10
 2.88504  2.89085 2.29875e-10 0.0 0.0 2.29875e-10
 2.89085  2.89668 2.37857e-10 0.0 0.0 2.37857e-10
 2.89668  2.90251 2.52437e-10 0.0 0.0 2.52437e-10
 2.90251  2.90836 2.38855e-10 0.0 0.0 2.38855e-10
 2.90836  2.91423 2.39281e-10 0.0 0.0 2.39281e-10
 2.91423  2.92010 2.62025e-10 0.0 0.0 2.62025e-10
 2.92010  2.92598 2.40315e-10 0.0 0.0 2.40315e-10
 2.92598  2.93188 2.36113e-10 0.0 0.0 2.36113e-10
 2.93188  2.93779 2.67040e-10 0.0 0.0 2.67040e-10
 2.93779  2.94371 2.55478e-10 0.0 0.0 2.55478e-10
 2.94371  2.94964 2.39332e-10 0.0 0.0 2.39332e-10
 2.94964  2.95559 2.48578e-10 0.0 0.0 2.48578e-10
 2.95559  2.96154 2.54949e-10 0.0 0.0 2.54949e-10
 2.96154  2.96751 2.48470e-10 0.0 0.0 2.48470e-10
 2.96751  2.97349 2.49659e-10 0.0 0.0 2.49659e-10
 2.97349  2.97949 2.57940e-10 0.0 0.0 2.57940e-10
 2.97949  2.98549 2.56087e-10 0.0 0.0 2.56087e-10
 2.98549  2.99151 2.48858e-10 0.0 0.0 2.48858e-10
 2.99151  2.99754 2.71191e-10 0.0 0.0 2.71191e-10
 2.99754  3.00358 2.62896e-10 0.0 0.0 2.62896e-10
 3.00358  3.00963 2.49026e-10 0.0 0.0 2.49026e-10
 3.00963  3.01570 2.63533e-10 0.0 0.0 2.63533e-10
 3.01570  3.02177 2.74319e-10 0.0 0.0 2.74319e-10
 3.02177  3.02786 2.62921e-10 0.0 0.0 2.62921e-10
 3.02786  3.03396 2.64681e-10 0.0 0.0 2.64681e-10
 3.03396  3.04008 2.78079e-10 0.0 0.0 2.78079e-10
 3.04008  3.04621 2.73212e-10 0.0 0.0 2.73212e-10
 3.04621  3.05235 2.58283e-10 0.0 0.0 2.58283e-10
 3.05235  3.05850 2.64805e-10 0.0 0.0 2.64805e-10
 3.05850  3.06466 2.74254e-10 0.0 0.0 2.74254e-10
 3.06466  3.07084 2.71478e-10 0.0 0.0 2.71478e-10
 3.07084  3.07703 2.69802e-10 0.0 0.0 2.69802e-10
 3.07703  3.08323 2.83567e-10 0.0 0.0 2.83567e-10
 3.08323  3.08944 2.76083e-10 0.0 0.0 2.76083e-10
 3.08944  3.09567 2.58291e-10 0.0 0.0 2.58291e-10
 3.09567  3.10191 2.72886e-10 0.0 0.0 2.72886e-10
 3.10191  3.10816 2.90818e-10 0.0 0.0 2.90818e-10
 3.10816  3.11442 2.74667e-10 0.0 0.0 2.74667e-10
 3.11442  3.12070 2.72944e-10 0.0 0.0 2.72944e-10
 3.12070  3.12699 2.75533e-10 0.0 0.0 2.75533e-10
 3.12699  3.13329 2.84716e-10 0.0 0.0 2.84716e-10
 3.13329  3.13960 2.72284e-10 0.0 0.0 2.72284e-10
 3.13960  3.14593 2.69030e-10 0.0 0.0 2.69030e-10
 3.14593  3.15227 2.67645e-10 0.0 0.0 2.67645e-10
 3.15227  3.15862 2.77699e-10 0.0 0.0 2.77699e-10
 3.15862  3.16499 2.79602e-10 0.0 0.0 2.79602e-10
 3.16499  3.17137 2.78112e-10 0.0 0.0 2.78112e-10
 3.17137  3.17776 2.64888e-10 0.0 0.0 2.64888e-10
 3.17776  3.18416 2.78825e-10 0.0 0.0 2.78825e-10
 3.18416  3.19058 2.74404e-10 0.0 0.0 2.74404e-10
 3.19058  3.19701 2.62561e-10 0.0 0.0 2.62561e-10
 3.19701  3.20345 2.58342e-10 0.0 0.0 2.58342e-10
 3.20345  3.20991 2.67225e-10 0.0 0.0 2.67225e-10
