3.1586244000 3.1649901100 2.82453193e-10 2.41952472e-12 2.41952472e-12 2.82453193e-10
3.1649901100 3.1713686500 2.71754845e-10 2.40062065e-12 2.40062065e-12 2.71754845e-10
3.1713686500 3.1777600400 2.60417719e-10 2.87594175e-12 2.87594175e-12 2.60417719e-10
3.1777600500 3.1841643200 2.70487532e-10 2.37446924e-12 2.37446924e-12 2.70487532e-10
3.1841643300 3.1905815100 2.65653202e-10 2.74465841e-12 2.74465841e-12 2.65653202e-10
3.1905815100 3.1970116200 2.76412082e-10 2.31423402e-12 2.31423402e-12 2.76412082e-10
3.1970116300 3.2034547000 2.68365340e-10 2.43129921e-12 2.43129921e-12 2.68365340e-10
3.2034547000 3.2099107600 2.72827146e-10 2.54507078e-12 2.54507078e-12 2.72827146e-10
3.2099107600 3.2163798300 2.65436812e-10 2.30430529e-12 2.30430529e-12 2.65436812e-10
3.2163798300 3.2228619400 2.74999445e-10 2.20541980e-12 2.20541980e-12 2.74999445e-10
3.2228619400 3.2293571200 2.70058992e-10 2.51002400e-12 2.51002400e-12 2.70058992e-10
3.2293571100 3.2358653800 2.73867442e-10 2.16942605e-12 2.16942605e-12 2.73867442e-10
3.2358653700 3.2423867500 2.68211832e-10 2.09624011e-12 2.09624011e-12 2.68211832e-10
3.2423867500 3.2489212700 2.79786876e-10 2.50229428e-12 2.50229428e-12 2.79786876e-10
3.2489212700 3.2554689600 2.87385940e-10 2.34409394e-12 2.34409394e-12 2.87385940e-10
3.2554689700 3.2620298600 2.89118953e-10 2.07575375e-12 2.07575375e-12 2.89118953e-10
3.2620298500 3.2686039600 2.89678034e-10 2.06710128e-12 2.06710128e-12 2.89678034e-10
3.2686039600 3.2751913100 2.83854438e-10 2.23899361e-12 2.23899361e-12 2.83854438e-10
3.2751913200 3.2817919500 2.80543837e-10 2.29417993e-12 2.29417993e-12 2.80543837e-10
3.2817919500 3.2884058900 2.91266087e-10 2.57087302e-12 2.57087302e-12 2.91266087e-10
3.2884058900 3.2950331600 2.92856132e-10 1.81794890e-12 1.81794890e-12 2.92856132e-10
3.2950331500 3.3016737700 2.85619399e-10 2.08894330e-12 2.08894330e-12 2.85619399e-10
3.3016737800 3.3083277800 2.87005095e-10 2.58843354e-12 2.58843354e-12 2.87005095e-10
3.3083277800 3.3149951900 2.60211226e-10 2.32306109e-12 2.32306109e-12 2.60211226e-10
3.3149952000 3.3216760500 2.11763890e-10 2.29445118e-12 2.29445118e-12 2.11763890e-10
3.3216760500 3.3283703700 2.09504720e-10 2.03456718e-12 2.03456718e-12 2.09504720e-10
3.3283703600 3.3350781700 2.16987120e-10 1.96782589e-12 1.96782589e-12 2.16987120e-10
3.3350781800 3.3417995100 2.21276490e-10 2.04821271e-12 2.04821271e-12 2.21276490e-10
3.3417995000 3.3485343800 2.49063286e-10 2.23840636e-12 2.23840636e-12 2.49063286e-10
3.3485343700 3.3552828200 2.54769689e-10 2.61659461e-12 2.61659461e-12 2.54769689e-10
3.3552828200 3.3620448700 2.55489169e-10 2.13810987e-12 2.13810987e-12 2.55489169e-10
3.3620448600 3.3688205400 2.72168566e-10 2.40469714e-12 2.40469714e-12 2.72168566e-10
3.3688205400 3.3756098700 2.78469337e-10 2.68345028e-12 2.68345028e-12 2.78469337e-10
3.3756098700 3.3824128800 2.72924067e-10 2.01349067e-12 2.01349067e-12 2.72924067e-10
3.3824128800 3.3892296000 2.87213330e-10 2.17403430e-12 2.17403430e-12 2.87213330e-10
3.3892296000 3.3960600600 2.80460364e-10 2.13825218e-12 2.13825218e-12 2.80460364e-10
3.3960600600 3.4029042900 2.84211493e-10 1.79733543e-12 1.79733543e-12 2.84211493e-10
3.4029042900 3.4097623100 2.80655335e-10 2.21157046e-12 2.21157046e-12 2.80655335e-10
3.4097623100 3.4166341500 2.81087270e-10 2.63944658e-12 2.63944658e-12 2.81087270e-10
3.4166341500 3.4235198400 2.79671244e-10 2.07752732e-12 2.07752732e-12 2.79671244e-10
3.4235198400 3.4304194100 2.73731985e-10 1.92625163e-12 1.92625163e-12 2.73731985e-10
3.4304194000 3.4373328800 2.83945904e-10 1.98525505e-12 1.98525505e-12 2.83945904e-10
3.4373328700 3.4442602800 2.80074565e-10 1.81873205e-12 1.81873205e-12 2.80074565e-10
3.4442602800 3.4512016500 2.84171212e-10 2.33446892e-12 2.33446892e-12 2.84171212e-10
3.4512016400 3.4581570000 2.69033783e-10 1.91605288e-12 1.91605288e-12 2.69033783e-10
3.4581570000 3.4651263700 2.79448021e-10 1.82803150e-12 1.82803150e-12 2.79448021e-10
3.4651263800 3.4721097900 2.78254777e-10 2.40599605e-12 2.40599605e-12 2.78254777e-10
3.4721098000 3.4791072900 2.92588742e-10 2.31153747e-12 2.31153747e-12 2.92588742e-10
3.4791072800 3.4861188800 2.88331294e-10 2.14896305e-12 2.14896305e-12 2.88331294e-10
3.4861188800 3.4931446100 2.70660962e-10 2.18374312e-12 2.18374312e-12 2.70660962e-10
3.4931446100 3.5001845000 2.82562884e-10 2.08687634e-12 2.08687634e-12 2.82562884e-10
3.5001844900 3.5072385700 2.87205435e-10 2.36285701e-12 2.36285701e-12 2.87205435e-10
3.5072385600 3.5143068500 2.84089582e-10 2.11250120e-12 2.11250120e-12 2.84089582e-10
3.5143068500 3.5213893800 2.84465611e-10 2.19396438e-12 2.19396438e-12 2.84465611e-10
3.5213893900 3.5284862000 2.95484192e-10 1.98591454e-12 1.98591454e-12 2.95484192e-10
3.5284861900 3.5355973000 2.93076958e-10 1.99599805e-12 1.99599805e-12 2.93076958e-10
3.5355973100 3.5427227500 2.91853995e-10 2.34670540e-12 2.34670540e-12 2.91853995e-10
3.5427227400 3.5498625400 2.87357576e-10 2.02260927e-12 2.02260927e-12 2.87357576e-10
3.5498625500 3.5570167400 2.97602137e-10 2.12235664e-12 2.12235664e-12 2.97602137e-10
3.5570167300 3.5641853400 2.95727600e-10 2.16302197e-12 2.16302197e-12 2.95727600e-10
3.5641853500 3.5713684000 2.92886638e-10 1.88782993e-12 1.88782993e-12 2.92886638e-10
3.5713684100 3.5785659400 3.00698668e-10 1.98280965e-12 1.98280965e-12 3.00698668e-10
3.5785659300 3.5857779700 2.98678827e-10 2.57893724e-12 2.57893724e-12 2.98678827e-10
3.5857779700 3.5930045400 2.99580991e-10 2.00399354e-12 2.00399354e-12 2.99580991e-10
3.5930045500 3.6002456800 2.94473967e-10 1.82565607e-12 1.82565607e-12 2.94473967e-10
3.6002456900 3.6075014200 2.92582683e-10 1.81915370e-12 1.81915370e-12 2.92582683e-10
3.6075014100 3.6147717700 2.96433513e-10 2.66042909e-12 2.66042909e-12 2.96433513e-10
3.6147717600 3.6220567700 2.96794902e-10 2.24556298e-12 2.24556298e-12 2.96794902e-10
3.6220567700 3.6293564600 2.93499910e-10 1.72321844e-12 1.72321844e-12 2.93499910e-10
3.6293564500 3.6366708500 2.97427132e-10 1.65645850e-12 1.65645850e-12 2.97427132e-10
3.6366708600 3.6440000000 3.02507650e-10 1.69225421e-12 1.69225421e-12 3.02507650e-10
3.6439999900 3.6513439000 3.04721649e-10 1.83136545e-12 1.83136545e-12 3.04721649e-10
3.6513439100 3.6587026200 2.99759320e-10 1.87285084e-12 1.87285084e-12 2.99759320e-10
3.6587026100 3.6660761500 3.00048674e-10 2.27002675e-12 2.27002675e-12 3.00048674e-10
3.6660761600 3.6734645600 3.06350045e-10 2.30051586e-12 2.30051586e-12 3.06350045e-10
3.6734645600 3.6808678500 3.00791188e-10 1.95697805e-12 1.95697805e-12 3.00791188e-10
3.6808678500 3.6882860600 3.11066716e-10 2.19286579e-12 2.19286579e-12 3.11066716e-10
3.6882860600 3.6957192200 3.07015799e-10 2.09514905e-12 2.09514905e-12 3.07015799e-10
3.6957192200 3.7031673600 3.02426265e-10 2.45460048e-12 2.45460048e-12 3.02426265e-10
3.7031673600 3.7106305100 3.04887355e-10 2.41933267e-12 2.41933267e-12 3.04887355e-10
3.7106305200 3.7181087100 3.11337521e-10 2.23784926e-12 2.23784926e-12 3.11337521e-10
3.7181087100 3.7256019700 3.09711671e-10 2.49298566e-12 2.49298566e-12 3.09711671e-10
3.7256019800 3.7331103400 3.10927998e-10 2.31797438e-12 2.31797438e-12 3.10927998e-10
3.7331103400 3.7406338400 3.06325457e-10 1.65522576e-12 1.65522576e-12 3.06325457e-10
3.7406338300 3.7481724900 3.01671908e-10 1.91780339e-12 1.91780339e-12 3.01671908e-10
3.7481725000 3.7557263500 3.11451779e-10 1.80295909e-12 1.80295909e-12 3.11451779e-10
3.7557263500 3.7632954300 3.10396122e-10 1.96259686e-12 1.96259686e-12 3.10396122e-10
3.7632954300 3.7708797600 3.06175371e-10 1.65555157e-12 1.65555157e-12 3.06175371e-10
3.7708797600 3.7784793700 3.06406780e-10 1.76704298e-12 1.76704298e-12 3.06406780e-10
3.7784793800 3.7860943100 3.08199532e-10 1.73073459e-12 1.73073459e-12 3.08199532e-10
3.7860943100 3.7937245900 3.05662201e-10 2.33264340e-12 2.33264340e-12 3.05662201e-10
3.7937245900 3.8013702500 3.06349448e-10 1.96578717e-12 1.96578717e-12 3.06349448e-10
3.8013702400 3.8090313100 3.00252866e-10 1.98066068e-12 1.98066068e-12 3.00252866e-10
3.8090313100 3.8167078200 3.07451901e-10 1.82474478e-12 1.82474478e-12 3.07451901e-10
3.8167078100 3.8243997900 3.01913034e-10 2.04350578e-12 2.04350578e-12 3.01913034e-10
3.8243997900 3.8321072700 3.03254119e-10 2.09594377e-12 2.09594377e-12 3.03254119e-10
3.8321072600 3.8398302700 3.05174714e-10 2.04017721e-12 2.04017721e-12 3.05174714e-10
3.8398302800 3.8475688500 3.06212372e-10 2.33417306e-12 2.33417306e-12 3.06212372e-10
3.8475688500 3.8553230200 3.03271473e-10 2.62994888e-12 2.62994888e-12 3.03271473e-10
3.8553230200 3.8630928200 2.99850529e-10 2.15591209e-12 2.15591209e-12 2.99850529e-10
3.8630928200 3.8708782800 3.00517622e-10 2.42279585e-12 2.42279585e-12 3.00517622e-10
3.8708782800 3.8786794300 3.04981291e-10 2.18739017e-12 2.18739017e-12 3.04981291e-10
3.8786794300 3.8864963000 3.07022068e-10 2.34212831e-12 2.34212831e-12 3.07022068e-10
3.8864962900 3.8943289100 2.97266273e-10 2.36424898e-12 2.36424898e-12 2.97266273e-10
3.8943289200 3.9021773200 2.97216940e-10 1.94966331e-12 1.94966331e-12 2.97216940e-10
3.9021773300 3.9100415500 3.02970036e-10 2.64607080e-12 2.64607080e-12 3.02970036e-10
3.9100415500 3.9179216200 2.95696367e-10 2.11470277e-12 2.11470277e-12 2.95696367e-10
3.9179216300 3.9258175800 3.04673861e-10 1.89973637e-12 1.89973637e-12 3.04673861e-10
3.9258175900 3.9337294600 3.00463020e-10 2.46824573e-12 2.46824573e-12 3.00463020e-10
3.9337294500 3.9416572700 3.01304874e-10 1.59078930e-12 1.59078930e-12 3.01304874e-10
3.9416572600 3.9496010500 2.94082004e-10 2.23349661e-12 2.23349661e-12 2.94082004e-10
3.9496010600 3.9575608600 2.92510910e-10 1.85570355e-12 1.85570355e-12 2.92510910e-10
3.9575608600 3.9655367100 2.96889138e-10 1.84460887e-12 1.84460887e-12 2.96889138e-10
3.9655367000 3.9735286200 3.01475401e-10 1.58732160e-12 1.58732160e-12 3.01475401e-10
3.9735286200 3.9815366400 2.89443306e-10 2.23321842e-12 2.23321842e-12 2.89443306e-10
3.9815366500 3.9895608100 2.97679083e-10 1.79686923e-12 1.79686923e-12 2.97679083e-10
3.9895608000 3.9976011300 2.92412577e-10 2.16323582e-12 2.16323582e-12 2.92412577e-10
3.9976011400 4.0056495600 2.95048147e-10 1.61084364e-12 1.61084364e-12 2.95048147e-10
4.2039899300 4.2122798400 1.60324106e-10 2.08101461e-12 2.08101461e-12 1.60324106e-10
4.2122798500 4.2208199000 1.49687672e-10 2.08101461e-12 2.08101461e-12 1.49687672e-10
4.2208199000 4.2293772700 1.49296072e-10 2.11889616e-12 2.11889616e-12 1.49296072e-10
4.2293772600 4.2379519800 1.56411558e-10 1.84876656e-12 1.84876656e-12 1.56411558e-10
4.2379519800 4.2465440800 1.46099088e-10 1.96481206e-12 1.96481206e-12 1.46099088e-10
4.2465440800 4.2551536000 1.47850608e-10 1.99843318e-12 1.99843318e-12 1.47850608e-10
4.2551536000 4.2637805800 1.46209844e-10 1.71979590e-12 1.71979590e-12 1.46209844e-10
4.2637805700 4.2724250400 1.41204169e-10 1.56614495e-12 1.56614495e-12 1.41204169e-10
4.2724250400 4.2810870300 1.42939197e-10 2.16859637e-12 2.16859637e-12 1.42939197e-10
4.2810870400 4.2897665900 1.48364217e-10 2.22591449e-12 2.22591449e-12 1.48364217e-10
4.2897665900 4.2984637400 1.46109920e-10 1.91509623e-12 1.91509623e-12 1.46109920e-10
4.2984637400 4.3071785200 1.40820043e-10 1.89212418e-12 1.89212418e-12 1.40820043e-10
4.3071785300 4.3159109800 1.35427111e-10 1.96895229e-12 1.96895229e-12 1.35427111e-10
4.3159109700 4.3246611300 1.34683131e-10 2.12402460e-12 2.12402460e-12 1.34683131e-10
4.3246611300 4.3334290300 1.36901597e-10 1.98575813e-12 1.98575813e-12 1.36901597e-10
4.3334290200 4.3422146900 1.36167729e-10 1.54494907e-12 1.54494907e-12 1.36167729e-10
4.3422147000 4.3510181800 1.32187906e-10 1.66290700e-12 1.66290700e-12 1.32187906e-10
4.3510181800 4.3598395100 1.27809070e-10 1.73215608e-12 1.73215608e-12 1.27809070e-10
4.3598395200 4.3686787300 1.22340553e-10 1.89717381e-12 1.89717381e-12 1.22340553e-10
4.3686787400 4.3775358700 1.25434271e-10 1.68080659e-12 1.68080659e-12 1.25434271e-10
4.3775358800 4.3864109700 1.21811089e-10 1.62635886e-12 1.62635886e-12 1.21811089e-10
4.3864109700 4.3953040600 1.17723550e-10 1.90138004e-12 1.90138004e-12 1.17723550e-10
4.3953040600 4.4042151800 1.09711995e-10 1.88422053e-12 1.88422053e-12 1.09711995e-10
4.4042151800 4.4131443600 1.14034202e-10 1.61031719e-12 1.61031719e-12 1.14034202e-10
4.4131443700 4.4220916500 1.16678797e-10 1.75269616e-12 1.75269616e-12 1.16678797e-10
4.4220916600 4.4310570800 1.05711923e-10 2.03672733e-12 2.03672733e-12 1.05711923e-10
4.4310570800 4.4400406800 1.03474079e-10 2.28079319e-12 2.28079319e-12 1.03474079e-10
4.4400406900 4.4490425100 1.02115991e-10 2.16049731e-12 2.16049731e-12 1.02115991e-10
4.4490425000 4.4580625700 9.72184272e-11 2.03401017e-12 2.03401017e-12 9.72184272e-11
4.4580625800 4.4671009300 9.56188809e-11 1.98636492e-12 1.98636492e-12 9.56188809e-11
4.4671009400 4.4761576200 9.95300060e-11 1.78749156e-12 1.78749156e-12 9.95300060e-11
4.4761576100 4.4852326600 8.77019364e-11 1.86025666e-12 1.86025666e-12 8.77019364e-11
4.4852326500 4.4943261000 9.26535147e-11 1.61576254e-12 1.61576254e-12 9.26535147e-11
4.4943260900 4.5034379700 9.46014741e-11 1.65975275e-12 1.65975275e-12 9.46014741e-11
4.5034379800 4.5125683300 9.68598954e-11 1.73222945e-12 1.73222945e-12 9.68598954e-11
4.5125683300 4.5217171900 8.69156595e-11 1.97110819e-12 1.97110819e-12 8.69156595e-11
4.5217172000 4.5308846100 8.77787848e-11 1.74120642e-12 1.74120642e-12 8.77787848e-11
4.5308846000 4.5400706000 7.86943829e-11 1.66952768e-12 1.66952768e-12 7.86943829e-11
4.5400706000 4.5492752200 8.32200185e-11 1.80460961e-12 1.80460961e-12 8.32200185e-11
4.5492752200 4.5584985000 8.04637087e-11 1.95769037e-12 1.95769037e-12 8.04637087e-11
4.5584985100 4.5677404900 7.96101686e-11 1.75874780e-12 1.75874780e-12 7.96101686e-11
4.5677404900 4.5770012100 8.04014201e-11 1.74970509e-12 1.74970509e-12 8.04014201e-11
4.5770012100 4.5862807100 8.70838436e-11 1.96363089e-12 1.96363089e-12 8.70838436e-11
4.5862807000 4.5955790100 8.26335166e-11 1.97454010e-12 1.97454010e-12 8.26335166e-11
4.5955790100 4.6048961700 8.49522532e-11 1.65205280e-12 1.65205280e-12 8.49522532e-11
4.6048961700 4.6142322200 8.69432529e-11 1.70124419e-12 1.70124419e-12 8.69432529e-11
4.6142322200 4.6235872000 8.61364423e-11 1.65204560e-12 1.65204560e-12 8.61364423e-11
4.6235872000 4.6329611500 8.99793477e-11 1.32540521e-12 1.32540521e-12 8.99793477e-11
4.6329611400 4.6423540900 8.57712015e-11 1.61139188e-12 1.61139188e-12 8.57712015e-11
4.6423540900 4.6517660800 8.63474797e-11 1.17619053e-12 1.17619053e-12 8.63474797e-11
4.6517660900 4.6611971600 9.16137841e-11 1.81419144e-12 1.81419144e-12 9.16137841e-11
4.6611971600 4.6706473500 9.94181692e-11 1.71337060e-12 1.71337060e-12 9.94181692e-11
4.6706473600 4.6801167100 9.29083406e-11 1.87374912e-12 1.87374912e-12 9.29083406e-11
4.6801167100 4.6896052600 1.00271322e-10 1.81054775e-12 1.81054775e-12 1.00271322e-10
4.6896052700 4.6991130600 9.58879132e-11 1.47420851e-12 1.47420851e-12 9.58879132e-11
4.6991130600 4.7086401300 9.15988526e-11 2.02670644e-12 2.02670644e-12 9.15988526e-11
4.7086401200 4.7181865000 9.23943931e-11 1.58792011e-12 1.58792011e-12 9.23943931e-11
4.7181865100 4.7277522400 9.54025127e-11 1.58492103e-12 1.58492103e-12 9.54025127e-11
4.7277522400 4.7373373700 9.16409048e-11 1.44345658e-12 1.44345658e-12 9.16409048e-11
4.7373373700 4.7469419400 9.61945527e-11 1.52902971e-12 1.52902971e-12 9.61945527e-11
4.7469419300 4.7565659700 9.49685679e-11 1.63384463e-12 1.63384463e-12 9.49685679e-11
4.7565659700 4.7662095200 8.65837659e-11 1.79991979e-12 1.79991979e-12 8.65837659e-11
4.7662095200 4.7758726200 8.20600473e-11 1.50479082e-12 1.50479082e-12 8.20600473e-11
4.7758726200 4.7855553100 7.79724368e-11 1.42619247e-12 1.42619247e-12 7.79724368e-11
4.7855553100 4.7952576300 8.09648636e-11 1.29436687e-12 1.29436687e-12 8.09648636e-11
4.7952576400 4.8049796300 8.00221450e-11 1.33196952e-12 1.33196952e-12 8.00221450e-11
4.8049796200 4.8147213200 7.85964912e-11 1.58367335e-12 1.58367335e-12 7.85964912e-11
4.8147213300 4.8244827800 7.43186051e-11 1.66194288e-12 1.66194288e-12 7.43186051e-11
4.8244827800 4.8342640200 8.13201242e-11 1.81465477e-12 1.81465477e-12 8.13201242e-11
4.8342640300 4.8440651000 8.28210834e-11 1.86335291e-12 1.86335291e-12 8.28210834e-11
4.8440651000 4.8538860500 8.41756400e-11 1.88632481e-12 1.88632481e-12 8.41756400e-11
4.8538860400 4.8637269000 8.40641499e-11 1.84987338e-12 1.84987338e-12 8.40641499e-11
4.8637269000 4.8735877100 8.61951764e-11 1.91805620e-12 1.91805620e-12 8.61951764e-11
4.8735877100 4.8834685100 8.48510610e-11 1.66757225e-12 1.66757225e-12 8.48510610e-11
4.8834685100 4.8933693400 8.41142606e-11 1.68304835e-12 1.68304835e-12 8.41142606e-11
4.8933693400 4.9032902500 7.49861365e-11 1.70984339e-12 1.70984339e-12 7.49861365e-11
4.9032902400 4.9132312600 8.69176368e-11 1.67378804e-12 1.67378804e-12 8.69176368e-11
4.9132312700 4.9231924400 8.60011372e-11 2.04623282e-12 2.04623282e-12 8.60011372e-11
4.9231924400 4.9331738100 7.95340693e-11 1.75641729e-12 1.75641729e-12 7.95340693e-11
4.9331738100 4.9431754200 9.00137864e-11 1.79001624e-12 1.79001624e-12 9.00137864e-11
4.9431754200 4.9531973100 8.80325182e-11 1.99338677e-12 1.99338677e-12 8.80325182e-11
4.9531973000 4.9632395100 8.40275841e-11 1.95702930e-12 1.95702930e-12 8.40275841e-11
4.9632395000 4.9733020700 8.57119815e-11 1.96855575e-12 1.96855575e-12 8.57119815e-11
4.9733020600 4.9833850300 9.53834374e-11 2.00411587e-12 2.00411587e-12 9.53834374e-11
4.9833850300 4.9934884400 9.54325802e-11 2.16997067e-12 2.16997067e-12 9.54325802e-11
4.9934884300 5.0036123200 8.15079717e-11 2.08378592e-12 2.08378592e-12 8.15079717e-11
5.0036123200 5.0137567300 9.42540858e-11 1.71369701e-12 1.71369701e-12 9.42540858e-11
5.0137567400 5.0239217200 8.39907536e-11 1.70445621e-12 1.70445621e-12 8.39907536e-11
5.0239217200 5.0341073100 9.06298978e-11 1.91641254e-12 1.91641254e-12 9.06298978e-11
5.0341073100 5.0443135500 8.76950617e-11 2.02081495e-12 2.02081495e-12 8.76950617e-11
5.0443135500 5.0545404800 9.55349987e-11 1.77494432e-12 1.77494432e-12 9.55349987e-11
5.0545404900 5.0647881500 1.00134405e-10 2.14093763e-12 2.14093763e-12 1.00134405e-10
5.0647881500 5.0750565900 9.75628785e-11 1.86683737e-12 1.86683737e-12 9.75628785e-11
5.0750565900 5.0853458500 8.67496382e-11 1.76428956e-12 1.76428956e-12 8.67496382e-11
5.0853458500 5.0956559700 9.10558399e-11 1.62831247e-12 1.62831247e-12 9.10558399e-11
5.0956559800 5.1059870000 9.85603252e-11 1.64813873e-12 1.64813873e-12 9.85603252e-11
5.1059870000 5.1163389700 9.85897942e-11 1.56710570e-12 1.56710570e-12 9.85897942e-11
5.1163389700 5.1267119300 1.04302324e-10 1.89856595e-12 1.89856595e-12 1.04302324e-10
5.1267119300 5.1371059200 9.28813544e-11 1.95402477e-12 1.95402477e-12 9.28813544e-11
5.1371059200 5.1475209800 8.57473226e-11 1.94336223e-12 1.94336223e-12 8.57473226e-11
5.1475209900 5.1579571600 9.80445725e-11 2.00350208e-12 2.00350208e-12 9.80445725e-11
5.1579571600 5.1684144900 9.83653682e-11 1.91472883e-12 1.91472883e-12 9.83653682e-11
5.1684145000 5.1788930300 1.01788377e-10 2.03225345e-12 2.03225345e-12 1.01788377e-10
5.1788930400 5.1893928200 1.01375010e-10 2.01382507e-12 2.01382507e-12 1.01375010e-10
5.1893928100 5.1999138800 9.65734980e-11 1.97837814e-12 1.97837814e-12 9.65734980e-11
5.1999138800 5.2104562800 9.14892967e-11 2.28842377e-12 2.28842377e-12 9.14892967e-11
5.2104562800 5.2210200600 9.49684998e-11 2.05754740e-12 2.05754740e-12 9.49684998e-11
5.2210200500 5.2316052500 9.13830722e-11 2.21171059e-12 2.21171059e-12 9.13830722e-11
5.2316052400 5.2422119000 9.55651161e-11 2.09826446e-12 2.09826446e-12 9.55651161e-11
5.2422118900 5.2528400500 9.54091813e-11 1.96772359e-12 1.96772359e-12 9.54091813e-11
5.2528400500 5.2634789700 9.26409745e-11 2.23956585e-12 2.23956585e-12 9.26409745e-11
