 0.60939  0.61061 1.12341e-10 0.0 0.0 1.12341e-10
 0.61061  0.61183 1.12808e-10 0.0 0.0 1.12808e-10
 0.61183  0.61306 1.13276e-10 0.0 0.0 1.13276e-10
 0.61306  0.61429 1.13745e-10 0.0 0.0 1.13745e-10
 0.61429  0.61552 1.14215e-10 0.0 0.0 1.14215e-10
 0.61552  0.61675 1.14687e-10 0.0 0.0 1.14687e-10
 0.61675  0.61798 1.15159e-10 0.0 0.0 1.15159e-10
 0.61798  0.61922 1.15631e-10 0.0 0.0 1.15631e-10
 0.61922  0.62046 1.16103e-10 0.0 0.0 1.16103e-10
 0.62046  0.62170 1.16576e-10 0.0 0.0 1.16576e-10
 0.62170  0.62295 1.17050e-10 0.0 0.0 1.17050e-10
 0.62295  0.62419 1.17526e-10 0.0 0.0 1.17526e-10
 0.62419  0.62544 1.18002e-10 0.0 0.0 1.18002e-10
 0.62544  0.62669 1.18480e-10 0.0 0.0 1.18480e-10
 0.62669  0.62795 1.18959e-10 0.0 0.0 1.18959e-10
 0.62795  0.62921 1.19439e-10 0.0 0.0 1.19439e-10
 0.62921  0.63047 1.19921e-10 0.0 0.0 1.19921e-10
 0.63047  0.63173 1.20403e-10 0.0 0.0 1.20403e-10
 0.63173  0.63299 1.20887e-10 0.0 0.0 1.20887e-10
 0.63299  0.63426 1.21372e-10 0.0 0.0 1.21372e-10
 0.63426  0.63553 1.21858e-10 0.0 0.0 1.21858e-10
 0.63553  0.63680 1.22345e-10 0.0 0.0 1.22345e-10
 0.63680  0.63808 1.22833e-10 0.0 0.0 1.22833e-10
 0.63808  0.63935 1.23323e-10 0.0 0.0 1.23323e-10
 0.63935  0.64063 1.23814e-10 0.0 0.0 1.23814e-10
 0.64063  0.64192 1.24305e-10 0.0 0.0 1.24305e-10
 0.64192  0.64320 1.24798e-10 0.0 0.0 1.24798e-10
 0.64320  0.64449 1.25293e-10 0.0 0.0 1.25293e-10
 0.64449  0.64578 1.25788e-10 0.0 0.0 1.25788e-10
 0.64578  0.64707 1.26285e-10 0.0 0.0 1.26285e-10
 0.64707  0.64837 1.26782e-10 0.0 0.0 1.26782e-10
 0.64837  0.64967 1.27281e-10 0.0 0.0 1.27281e-10
 0.64967  0.65097 1.27781e-10 0.0 0.0 1.27781e-10
 0.65097  0.65227 1.28282e-10 0.0 0.0 1.28282e-10
 0.65227  0.65358 1.28785e-10 0.0 0.0 1.28785e-10
 0.65358  0.65488 1.29288e-10 0.0 0.0 1.29288e-10
 0.65488  0.65620 1.29793e-10 0.0 0.0 1.29793e-10
 0.65620  0.65751 1.30298e-10 0.0 0.0 1.30298e-10
 0.65751  0.65883 1.30805e-10 0.0 0.0 1.30805e-10
 0.65883  0.66014 1.31313e-10 0.0 0.0 1.31313e-10
 0.66014  0.66147 1.31822e-10 0.0 0.0 1.31822e-10
 0.66147  0.66279 1.32333e-10 0.0 0.0 1.32333e-10
 0.66279  0.66412 1.32844e-10 0.0 0.0 1.32844e-10
 0.66412  0.66545 1.33357e-10 0.0 0.0 1.33357e-10
 0.66545  0.66678 1.33870e-10 0.0 0.0 1.33870e-10
 0.66678  0.66811 1.34385e-10 0.0 0.0 1.34385e-10
 0.66811  0.66945 1.34901e-10 0.0 0.0 1.34901e-10
 0.66945  0.67079 1.35418e-10 0.0 0.0 1.35418e-10
 0.67079  0.67214 1.35936e-10 0.0 0.0 1.35936e-10
 0.67214  0.67348 1.36456e-10 0.0 0.0 1.36456e-10
 0.67348  0.67483 1.36976e-10 0.0 0.0 1.36976e-10
 0.67483  0.67618 1.37498e-10 0.0 0.0 1.37498e-10
 0.67618  0.67753 1.38021e-10 0.0 0.0 1.38021e-10
 0.67753  0.67889 1.38544e-10 0.0 0.0 1.38544e-10
 0.67889  0.68025 1.39069e-10 0.0 0.0 1.39069e-10
 0.68025  0.68161 1.39595e-10 0.0 0.0 1.39595e-10
 0.68161  0.68298 1.40122e-10 0.0 0.0 1.40122e-10
 0.68298  0.68434 1.40651e-10 0.0 0.0 1.40651e-10
 0.68434  0.68571 1.41180e-10 0.0 0.0 1.41180e-10
 0.68571  0.68709 1.41710e-10 0.0 0.0 1.41710e-10
 0.68709  0.68846 1.42242e-10 0.0 0.0 1.42242e-10
 0.68846  0.68984 1.42774e-10 0.0 0.0 1.42774e-10
 0.68984  0.69122 1.43308e-10 0.0 0.0 1.43308e-10
 0.69122  0.69260 1.43843e-10 0.0 0.0 1.43843e-10
 0.69260  0.69399 1.44379e-10 0.0 0.0 1.44379e-10
 0.69399  0.69538 1.44916e-10 0.0 0.0 1.44916e-10
 0.69538  0.69677 1.45454e-10 0.0 0.0 1.45454e-10
 0.69677  0.69817 1.45993e-10 0.0 0.0 1.45993e-10
 0.69817  0.69957 1.46533e-10 0.0 0.0 1.46533e-10
 0.69957  0.70097 1.47074e-10 0.0 0.0 1.47074e-10
 0.70097  0.70237 1.47617e-10 0.0 0.0 1.47617e-10
 0.70237  0.70378 1.48160e-10 0.0 0.0 1.48160e-10
 0.70378  0.70518 1.48704e-10 0.0 0.0 1.48704e-10
 0.70518  0.70660 1.49250e-10 0.0 0.0 1.49250e-10
 0.70660  0.70801 1.49797e-10 0.0 0.0 1.49797e-10
 0.70801  0.70943 1.50344e-10 0.0 0.0 1.50344e-10
 0.70943  0.71085 1.50893e-10 0.0 0.0 1.50893e-10
 0.71085  0.71227 1.51443e-10 0.0 0.0 1.51443e-10
 0.71227  0.71370 1.51993e-10 0.0 0.0 1.51993e-10
 0.71370  0.71513 1.52545e-10 0.0 0.0 1.52545e-10
 0.71513  0.71656 1.53098e-10 0.0 0.0 1.53098e-10
 0.71656  0.71799 1.53652e-10 0.0 0.0 1.53652e-10
 0.71799  0.71943 1.54207e-10 0.0 0.0 1.54207e-10
 0.71943  0.72087 1.54763e-10 0.0 0.0 1.54763e-10
 0.72087  0.72231 1.55320e-10 0.0 0.0 1.55320e-10
 0.72231  0.72376 1.55878e-10 0.0 0.0 1.55878e-10
 0.72376  0.72521 1.56437e-10 0.0 0.0 1.56437e-10
 0.72521  0.72666 1.56997e-10 0.0 0.0 1.56997e-10
 0.72666  0.72812 1.57558e-10 0.0 0.0 1.57558e-10
 0.72812  0.72957 1.58120e-10 0.0 0.0 1.58120e-10
 0.72957  0.73103 1.58683e-10 0.0 0.0 1.58683e-10
 0.73103  0.73250 1.59247e-10 0.0 0.0 1.59247e-10
 0.73250  0.73396 1.59812e-10 0.0 0.0 1.59812e-10
 0.73396  0.73543 1.60378e-10 0.0 0.0 1.60378e-10
 0.73543  0.73691 1.60945e-10 0.0 0.0 1.60945e-10
 0.73691  0.73838 1.61513e-10 0.0 0.0 1.61513e-10
 0.73838  0.73986 1.62082e-10 0.0 0.0 1.62082e-10
 0.73986  0.74134 1.62652e-10 0.0 0.0 1.62652e-10
 0.74134  0.74282 1.63223e-10 0.0 0.0 1.63223e-10
 0.74282  0.74431 1.63795e-10 0.0 0.0 1.63795e-10
 0.74431  0.74580 1.64368e-10 0.0 0.0 1.64368e-10
 0.74580  0.74729 1.64942e-10 0.0 0.0 1.64942e-10
 0.74729  0.74879 1.65517e-10 0.0 0.0 1.65517e-10
 0.74879  0.75029 1.66093e-10 0.0 0.0 1.66093e-10
 0.75029  0.75179 1.66670e-10 0.0 0.0 1.66670e-10
 0.75179  0.75330 1.67247e-10 0.0 0.0 1.67247e-10
 0.75330  0.75481 1.67826e-10 0.0 0.0 1.67826e-10
 0.75481  0.75632 1.68406e-10 0.0 0.0 1.68406e-10
 0.75632  0.75783 1.68986e-10 0.0 0.0 1.68986e-10
 0.75783  0.75935 1.69568e-10 0.0 0.0 1.69568e-10
 0.75935  0.76087 1.70150e-10 0.0 0.0 1.70150e-10
 0.76087  0.76239 1.70733e-10 0.0 0.0 1.70733e-10
 0.76239  0.76392 1.71318e-10 0.0 0.0 1.71318e-10
 0.76392  0.76545 1.71903e-10 0.0 0.0 1.71903e-10
 0.76545  0.76698 1.72489e-10 0.0 0.0 1.72489e-10
 0.76698  0.76851 1.73076e-10 0.0 0.0 1.73076e-10
 0.76851  0.77005 1.73664e-10 0.0 0.0 1.73664e-10
 0.77005  0.77159 1.74253e-10 0.0 0.0 1.74253e-10
 0.77159  0.77314 1.74842e-10 0.0 0.0 1.74842e-10
 0.77314  0.77469 1.75433e-10 0.0 0.0 1.75433e-10
 0.77469  0.77624 1.76025e-10 0.0 0.0 1.76025e-10
 0.77624  0.77779 1.76617e-10 0.0 0.0 1.76617e-10
 0.77779  0.77935 1.77210e-10 0.0 0.0 1.77210e-10
 0.77935  0.78091 1.77804e-10 0.0 0.0 1.77804e-10
 0.78091  0.78247 1.78400e-10 0.0 0.0 1.78400e-10
 0.78247  0.78404 1.78995e-10 0.0 0.0 1.78995e-10
 0.78404  0.78561 1.79592e-10 0.0 0.0 1.79592e-10
 0.78561  0.78718 1.80190e-10 0.0 0.0 1.80190e-10
 0.78718  0.78876 1.80788e-10 0.0 0.0 1.80788e-10
 0.78876  0.79034 1.81388e-10 0.0 0.0 1.81388e-10
 0.79034  0.79192 1.81988e-10 0.0 0.0 1.81988e-10
 0.79192  0.79350 1.82589e-10 0.0 0.0 1.82589e-10
 0.79350  0.79509 1.83191e-10 0.0 0.0 1.83191e-10
 0.79509  0.79669 1.83793e-10 0.0 0.0 1.83793e-10
 0.79669  0.79828 1.84397e-10 0.0 0.0 1.84397e-10
 0.79828  0.79988 1.85001e-10 0.0 0.0 1.85001e-10
 0.79988  0.80148 1.85606e-10 0.0 0.0 1.85606e-10
 0.80148  0.80308 1.86212e-10 0.0 0.0 1.86212e-10
 0.80308  0.80469 1.86819e-10 0.0 0.0 1.86819e-10
 0.80469  0.80630 1.87427e-10 0.0 0.0 1.87427e-10
 0.80630  0.80792 1.88035e-10 0.0 0.0 1.88035e-10
 0.80792  0.80953 1.88644e-10 0.0 0.0 1.88644e-10
 0.80953  0.81116 1.89254e-10 0.0 0.0 1.89254e-10
 0.81116  0.81278 1.89865e-10 0.0 0.0 1.89865e-10
 0.81278  0.81441 1.90476e-10 0.0 0.0 1.90476e-10
 0.81441  0.81604 1.91089e-10 0.0 0.0 1.91089e-10
 0.81604  0.81767 1.91702e-10 0.0 0.0 1.91702e-10
 0.81767  0.81931 1.92315e-10 0.0 0.0 1.92315e-10
 0.81931  0.82095 1.92930e-10 0.0 0.0 1.92930e-10
 0.82095  0.82259 1.93545e-10 0.0 0.0 1.93545e-10
