 0.60939  0.61061 6.84448e-11 0.0 0.0 6.84448e-11
 0.61061  0.61183 6.86956e-11 0.0 0.0 6.86956e-11
 0.61183  0.61306 6.89476e-11 0.0 0.0 6.89476e-11
 0.61306  0.61429 6.92001e-11 0.0 0.0 6.92001e-11
 0.61429  0.61552 6.94523e-11 0.0 0.0 6.94523e-11
 0.61552  0.61675 6.97048e-11 0.0 0.0 6.97048e-11
 0.61675  0.61798 6.99578e-11 0.0 0.0 6.99578e-11
 0.61798  0.61922 7.02110e-11 0.0 0.0 7.02110e-11
 0.61922  0.62046 7.04645e-11 0.0 0.0 7.04645e-11
 0.62046  0.62170 7.07184e-11 0.0 0.0 7.07184e-11
 0.62170  0.62295 7.09728e-11 0.0 0.0 7.09728e-11
 0.62295  0.62419 7.12277e-11 0.0 0.0 7.12277e-11
 0.62419  0.62544 7.14830e-11 0.0 0.0 7.14830e-11
 0.62544  0.62669 7.17387e-11 0.0 0.0 7.17387e-11
 0.62669  0.62795 7.19949e-11 0.0 0.0 7.19949e-11
 0.62795  0.62921 7.22515e-11 0.0 0.0 7.22515e-11
 0.62921  0.63047 7.25086e-11 0.0 0.0 7.25086e-11
 0.63047  0.63173 7.27661e-11 0.0 0.0 7.27661e-11
 0.63173  0.63299 7.30240e-11 0.0 0.0 7.30240e-11
 0.63299  0.63426 7.32824e-11 0.0 0.0 7.32824e-11
 0.63426  0.63553 7.35413e-11 0.0 0.0 7.35413e-11
 0.63553  0.63680 7.38005e-11 0.0 0.0 7.38005e-11
 0.63680  0.63808 7.40602e-11 0.0 0.0 7.40602e-11
 0.63808  0.63935 7.43203e-11 0.0 0.0 7.43203e-11
 0.63935  0.64063 7.45809e-11 0.0 0.0 7.45809e-11
 0.64063  0.64192 7.48419e-11 0.0 0.0 7.48419e-11
 0.64192  0.64320 7.51033e-11 0.0 0.0 7.51033e-11
 0.64320  0.64449 7.53651e-11 0.0 0.0 7.53651e-11
 0.64449  0.64578 7.56273e-11 0.0 0.0 7.56273e-11
 0.64578  0.64707 7.58900e-11 0.0 0.0 7.58900e-11
 0.64707  0.64837 7.61531e-11 0.0 0.0 7.61531e-11
 0.64837  0.64967 7.64166e-11 0.0 0.0 7.64166e-11
 0.64967  0.65097 7.66805e-11 0.0 0.0 7.66805e-11
 0.65097  0.65227 7.69448e-11 0.0 0.0 7.69448e-11
 0.65227  0.65358 7.72095e-11 0.0 0.0 7.72095e-11
 0.65358  0.65488 7.74747e-11 0.0 0.0 7.74747e-11
 0.65488  0.65620 7.77402e-11 0.0 0.0 7.77402e-11
 0.65620  0.65751 7.80062e-11 0.0 0.0 7.80062e-11
 0.65751  0.65883 7.82725e-11 0.0 0.0 7.82725e-11
 0.65883  0.66014 7.85392e-11 0.0 0.0 7.85392e-11
 0.66014  0.66147 7.88064e-11 0.0 0.0 7.88064e-11
 0.66147  0.66279 7.90739e-11 0.0 0.0 7.90739e-11
 0.66279  0.66412 7.93419e-11 0.0 0.0 7.93419e-11
 0.66412  0.66545 7.96102e-11 0.0 0.0 7.96102e-11
 0.66545  0.66678 7.98789e-11 0.0 0.0 7.98789e-11
 0.66678  0.66811 8.01480e-11 0.0 0.0 8.01480e-11
 0.66811  0.66945 8.04175e-11 0.0 0.0 8.04175e-11
 0.66945  0.67079 8.06873e-11 0.0 0.0 8.06873e-11
 0.67079  0.67214 8.09576e-11 0.0 0.0 8.09576e-11
 0.67214  0.67348 8.12282e-11 0.0 0.0 8.12282e-11
 0.67348  0.67483 8.14992e-11 0.0 0.0 8.14992e-11
 0.67483  0.67618 8.17706e-11 0.0 0.0 8.17706e-11
 0.67618  0.67753 8.20423e-11 0.0 0.0 8.20423e-11
 0.67753  0.67889 8.23144e-11 0.0 0.0 8.23144e-11
 0.67889  0.68025 8.25869e-11 0.0 0.0 8.25869e-11
 0.68025  0.68161 8.28597e-11 0.0 0.0 8.28597e-11
 0.68161  0.68298 8.31330e-11 0.0 0.0 8.31330e-11
 0.68298  0.68434 8.34065e-11 0.0 0.0 8.34065e-11
 0.68434  0.68571 8.36804e-11 0.0 0.0 8.36804e-11
 0.68571  0.68709 8.39547e-11 0.0 0.0 8.39547e-11
 0.68709  0.68846 8.42293e-11 0.0 0.0 8.42293e-11
 0.68846  0.68984 8.45043e-11 0.0 0.0 8.45043e-11
 0.68984  0.69122 8.47797e-11 0.0 0.0 8.47797e-11
 0.69122  0.69260 8.50553e-11 0.0 0.0 8.50553e-11
 0.69260  0.69399 8.53314e-11 0.0 0.0 8.53314e-11
 0.69399  0.69538 8.56077e-11 0.0 0.0 8.56077e-11
 0.69538  0.69677 8.58844e-11 0.0 0.0 8.58844e-11
 0.69677  0.69817 8.61614e-11 0.0 0.0 8.61614e-11
 0.69817  0.69957 8.64388e-11 0.0 0.0 8.64388e-11
 0.69957  0.70097 8.67165e-11 0.0 0.0 8.67165e-11
 0.70097  0.70237 8.69945e-11 0.0 0.0 8.69945e-11
 0.70237  0.70378 8.72729e-11 0.0 0.0 8.72729e-11
 0.70378  0.70518 8.75516e-11 0.0 0.0 8.75516e-11
 0.70518  0.70660 8.78306e-11 0.0 0.0 8.78306e-11
 0.70660  0.70801 8.81099e-11 0.0 0.0 8.81099e-11
 0.70801  0.70943 8.83895e-11 0.0 0.0 8.83895e-11
 0.70943  0.71085 8.86695e-11 0.0 0.0 8.86695e-11
 0.71085  0.71227 8.89497e-11 0.0 0.0 8.89497e-11
 0.71227  0.71370 8.92303e-11 0.0 0.0 8.92303e-11
 0.71370  0.71513 8.95112e-11 0.0 0.0 8.95112e-11
 0.71513  0.71656 8.97923e-11 0.0 0.0 8.97923e-11
 0.71656  0.71799 9.00738e-11 0.0 0.0 9.00738e-11
 0.71799  0.71943 9.03556e-11 0.0 0.0 9.03556e-11
 0.71943  0.72087 9.06376e-11 0.0 0.0 9.06376e-11
 0.72087  0.72231 9.09200e-11 0.0 0.0 9.09200e-11
 0.72231  0.72376 9.12026e-11 0.0 0.0 9.12026e-11
 0.72376  0.72521 9.14856e-11 0.0 0.0 9.14856e-11
 0.72521  0.72666 9.17688e-11 0.0 0.0 9.17688e-11
 0.72666  0.72812 9.20523e-11 0.0 0.0 9.20523e-11
 0.72812  0.72957 9.23361e-11 0.0 0.0 9.23361e-11
 0.72957  0.73103 9.26201e-11 0.0 0.0 9.26201e-11
 0.73103  0.73250 9.29045e-11 0.0 0.0 9.29045e-11
 0.73250  0.73396 9.31891e-11 0.0 0.0 9.31891e-11
 0.73396  0.73543 9.34739e-11 0.0 0.0 9.34739e-11
 0.73543  0.73691 9.37591e-11 0.0 0.0 9.37591e-11
 0.73691  0.73838 9.40445e-11 0.0 0.0 9.40445e-11
 0.73838  0.73986 9.43301e-11 0.0 0.0 9.43301e-11
 0.73986  0.74134 9.46160e-11 0.0 0.0 9.46160e-11
 0.74134  0.74282 9.49022e-11 0.0 0.0 9.49022e-11
 0.74282  0.74431 9.51886e-11 0.0 0.0 9.51886e-11
 0.74431  0.74580 9.54753e-11 0.0 0.0 9.54753e-11
 0.74580  0.74729 9.57622e-11 0.0 0.0 9.57622e-11
 0.74729  0.74879 9.60493e-11 0.0 0.0 9.60493e-11
 0.74879  0.75029 9.63367e-11 0.0 0.0 9.63367e-11
 0.75029  0.75179 9.66243e-11 0.0 0.0 9.66243e-11
 0.75179  0.75330 9.69122e-11 0.0 0.0 9.69122e-11
 0.75330  0.75481 9.72003e-11 0.0 0.0 9.72003e-11
 0.75481  0.75632 9.74886e-11 0.0 0.0 9.74886e-11
 0.75632  0.75783 9.77771e-11 0.0 0.0 9.77771e-11
 0.75783  0.75935 9.80659e-11 0.0 0.0 9.80659e-11
 0.75935  0.76087 9.83549e-11 0.0 0.0 9.83549e-11
 0.76087  0.76239 9.86440e-11 0.0 0.0 9.86440e-11
 0.76239  0.76392 9.89335e-11 0.0 0.0 9.89335e-11
 0.76392  0.76545 9.92231e-11 0.0 0.0 9.92231e-11
 0.76545  0.76698 9.95129e-11 0.0 0.0 9.95129e-11
 0.76698  0.76851 9.98029e-11 0.0 0.0 9.98029e-11
 0.76851  0.77005 1.00093e-10 0.0 0.0 1.00093e-10
 0.77005  0.77159 1.00384e-10 0.0 0.0 1.00384e-10
 0.77159  0.77314 1.00674e-10 0.0 0.0 1.00674e-10
 0.77314  0.77469 1.00965e-10 0.0 0.0 1.00965e-10
 0.77469  0.77624 1.01256e-10 0.0 0.0 1.01256e-10
 0.77624  0.77779 1.01547e-10 0.0 0.0 1.01547e-10
 0.77779  0.77935 1.01838e-10 0.0 0.0 1.01838e-10
 0.77935  0.78091 1.02130e-10 0.0 0.0 1.02130e-10
 0.78091  0.78247 1.02422e-10 0.0 0.0 1.02422e-10
 0.78247  0.78404 1.02714e-10 0.0 0.0 1.02714e-10
 0.78404  0.78561 1.03006e-10 0.0 0.0 1.03006e-10
 0.78561  0.78718 1.03298e-10 0.0 0.0 1.03298e-10
